text,language,label,confidence,needs_review,filter_note,llm_language,label_source,_has_kz,_has_ru_cyr
Келіншегіме өте ұнады. Рахмет Каспи.,kz,,1.0,False,,kz,manual,True,True
"Жаксы жағдайда келді, доставка сәл кештеу келді, уйге дейін жеткізілді, ұнады.",kz,,1.0,False,,kz,manual,True,True
"Қызыма сыйлыққа алғам, өте қатты ұнады, уақытынан бұрын жеткізілді, рақмет Кас.",kz,,1.0,False,,kz,manual,True,True
"Үлкен рахмет, істеріңіз алға баса берсін, бәрі ұнады, обслуживание.",mixed,,1.0,False,,kz,manual,True,True
Өте күшті керемет сапалы 100%.,kz,,1.0,False,,kz,manual,True,True
"Өте үлкен рахмет, персонал жақсы.",kz,,1.0,False,,kz,manual,True,True
Аеткан вахытынанда тез келды рахмет.,kz,,1.0,False,,kz,manual,False,True
"Мен негізі көп ойланып, продавецтердің отзывтарын көп оқып, заказ бердім. BestBuyStore дүкеніне рахмет, олардың тез салуы арқасында заказ тез келді. Уже 2 апта өтті, жақсы жұмыс жасап тұр. Камерасы от.",kz,,1.0,False,,kz,manual,True,True
Описаниеде сим карта салынбайтыны жазылмаған. Телефон тек есим арқылы жұмыс істейді. Былайша телефон жақсы.,kz,,1.0,False,,kz,manual,True,True
Супер ақпарат я лично доволен!.,mixed,,1.0,False,,kz,manual,True,True
"Телефон сапасы жақсы, тауар уақытылы жеткізілді.",kz,,1.0,False,,kz,manual,True,True
"Проста супер, доставка тез келді, жаза берсін Mobile Vibe.",mixed,,1.0,False,,kz,manual,True,True
Отлично 5 Айфон 15 про Мах 256 гб.,ru,,1.0,False,,kz,manual,False,True
"Спасибо вашему магазину, я покупала на подарок дочерям. Здравствуйте. Телефоны понравились, шустро работает всё, камера огонь, благодарю курьера за доставку.",ru,,1.0,False,,ru,manual,False,True
"Өте керемет, маған ұнады, алуға кеңес.",kz,,1.0,False,,kz,manual,True,True
Телефон күшті камерасы жақсы. Қызыма қатты ұнады.,kz,,1.0,False,,kz,manual,True,True
Қызыма алып бердім. Қатты ұнады қызыма рахмет.,kz,,1.0,False,,kz,manual,True,True
Алғаныма 1 апта болды барлығы күшті жұмыс жасайды. Камерасының качествосы вообще огонь. Гарантия 1 жыл берілді магазин Техношоп рахмет! Айтылған күнде жеткізілді.,mixed,,1.0,False,,kz,manual,True,True
Магазин Compasss өте жақсы қызмет көрсетті. Телефон 100% оригинал. Доставка көрсетілген уақытынан бұрын жетті. Үлкен рахмет.,mixed,,1.0,False,,kz,manual,True,True
"Өте күшті, маған ұнады, тағы алсам деймін қызыма.",kz,,1.0,False,,kz,manual,True,True
"MARTI дүкенінен алдым, алдын ала хабарласып бәрін түсіндіріп айтты. Оригинал.",kz,,1.0,False,,kz,manual,True,True
"Түнде заказ берген едік. ертесіне түстен кейін алдық. Тез жеткізді. Сапасы жақсы екен. 1 физ сим карта  есим бар. только есим емес. Қатты ұнады, қызбайды, заряд жақсы ұстайды. Камера супер.",mixed,,1.0,False,,kz,manual,True,True
"Тауарды жеткізушілерге рақмет. Жалпы жаман емес, бірақ қуаттағанда қызады.",kz,,1.0,False,,kz,manual,True,True
