text,language,label,lingua_label
ООН жай қырту бай екен. Евейлер білгенін жасайтын өмір екеніне көзім жетті. Гитлер жай қырмаған екенғой..,kaz,,mixed
"Главное — мир келсін, қарапайым халық қиналмаса екен",kaz,,mixed
"Правильно сделали, қауіпсіздікке байланысты шараларды күшейткен жөн",kaz,,mixed
"Хорошо что сразу номера вывесили, біздің азаматтарға керек болады",kaz,,mixed
Ол бәрі жақсы…. Бірақ бастығы өрт қауп ерешесын бұзбай жұмыс істегенде ондай болмайтын… қазыр 5 жылдан 10 жылға диын статия бар….,kaz,,mixed
Жақсы жұмыс істеп жатыр ғо МЧС. Қажет кезде көмекке келеді.,kaz,,mixed
"Сербиямен байланыс тереңдеп жатыр, АҚШ елшісімен де диалог бар — сыртқы саясат жаман емес, ал ГПЗ мен НПЗ-ға қатысты нақты жұмыс жүріп жатыр, Щучинскідегі жағдайға көмек көрсетіледі, фейкке де жедел жауап берді, жалпы, мемлекеттік құрылымдар бақылауда ұстап отыр бәрін",kaz,,mixed
"Бұндайда ата-ана қадағалауы керек-ақ, әйтпесе бәріне проблема",kaz,,mixed
"Күшті пародия жасайды екен, нағыз көңілді жігіт қой",kaz,,mixed
Интерес к валюте әлі де бар екен,kaz,,mixed
"Для нас плюс — транзит күшейеді, тасымал көбейеді",kaz,,mixed
"Осы дұрыс болды, енді транзит те, тасымал да жүйелі жүреді",kaz,,mixed
"Ақыры саннан керемет нәрсе қажет екен, онда ондай кереметті 26.06.26.- сына не 26.12.26. - сына жасасын. Міне, бұл- нағыз сиқырға толы сандар емес пе? Ал, іске сәт, мырзалар мен ханымдар!..",kaz,,mixed
"Интересно, цифрам мән беретіндер көп екен",kaz,,mixed
"мм, қымбатшылық кеп жатыр ғо",kaz,,mixed
"Баға шарықтап кетті, енді телефон алу қиындады ғой",kaz,,mixed
"Технологии подорожали, таң қалмайсың енді",kaz,,mixed
"Медицинский туризм реально дамып жатыр, көрші елдерден де сұраныс бар екен",kaz,,mixed
"Чувствуется, что тенге чуть тұрақты бола бастады.",kaz,,mixed
"Давно пора такой завод, газды өзіміз өңдеген дұрыс",kaz,,mixed
"Көрейік, процесс ұзақ екен ғой.",kaz,,mixed
"Шетелмен жақсы байланыс ғо, пайдасы тиер сияқты. Туризм, технология да жүреді енді.",kaz,,mixed
"Европейский бағытты кеңейтіп жатыр, сербтермен байланыс туризм мен технологияға да әсер етеді",kaz,,mixed
Видеоны көріп риза болып отырмын,kaz,,mixed
МВД жақсы жұмыс істеген екен,kaz,,mixed
"Сұмдық қой. Бұндайлар халыққа үлкен зиян әкеледі. Күтіп көрейік, сот өз шешімін шығарар.",kaz,,mixed
"Сабыр, бәрі бақылауда ғо, процесс жүріп жатыр.",kaz,,mixed
"Жолда абай болу керек, МЧС ескертіп жатыр ғой",kaz,,mixed
"Қатты аяз бен боран күшті екен, абай болайық",kaz,,mixed
"Сабыр, процесс жүріп жатыр ғо. Қимыл бар, асықпаңдар.",kaz,,mixed
"Очередь бар, бірақ қарызды жапқан аймақтар да бар екен",kaz,,mixed
"Суд бәрін қарап жатыр, жауап болады",kaz,,mixed
"Дұрыс бағыт, фармацевтика үшін жақсы жаңалық екен",kaz,,mixed
Шыны керек тунде мапед көрінбейді. Варасыда слабый. Өтініш тунде журуге запрет койса болды,kaz,,mixed
"Работают нормально, бірден қолға алған",kaz,,mixed
"Жесткая зима в этом году, сақ болу керек бәріне",kaz,,mixed
"Погода қиын болып тұр ғой, дұрыс шешім",kaz,,mixed
Осындай қолдау бәрімізге мотивация ғой,kaz,,mixed
"мм, доллар мен евро өсіп жатыр ғо",kaz,,mixed
Для нас нефть қымбаттағаны бюджетке плюс болып тұр,kaz,,mixed
"Опыт бар, елге пайдасы тиеді",kaz,,mixed
"Все равно қадағалап жатыр, енді бәрін тексереді",kaz,,mixed
"В любом случае спецслужбы разберутся, ешқандай уайым жоқ",kaz,,mixed
"Дұрыс қой, тексеру керек бәрін, әсіресе Масимов сияқты күмәнділерді",kaz,,mixed
ТШО-мен жұмыс істеу бизнес үшін үлкен мүмкіндік қой,kaz,,mixed
"Плюс бизнеске мүмкіндік, экспортқа да жол ашылады",kaz,,mixed
"Жарайсың Михаил, елдің мерейін үстем еттің",kaz,,mixed
