text,language,label,label_source,seed_id,batch,qc_flags
"Атмосфера уютная, с детьми комфортно. Қызмет жылдам, бағасы қолжетімді. В выходной народу многовато. Аспаз керемет, ұсынамын достарыма. Кезек 9 адамдай болды.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Интерьер красивый, внутри очень чисто. Парковка правда маленькая. Отбасымен келдік, қуанышты кеттік. Счёт около 4927 тенге.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Зашли с коллегами, всем понравилось. Музыка чуть громковата была. Бағасы қолжетімді, көлемі жеткілікті. В Петропавл были на прошлой неделе.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Блюда подают быстро и всегда горячими. Соуса могли бы положить побольше. Іші таза, орындар ыңғайлы екен. Тамақ дәмді, ыстық келді бізге. Орал қаласында болдық біз.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Чисто на кухне, видно что следят за гигиеной. Столик у окна занят был долго. Тазалық жақсы, орындар ыңғайлы екен. Кезек 4 адамдай болды.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Обслуживание вежливое, официант внимательный. Кофе могли подать теплее. Қайта келеміз, ұнады отбасыға. Счёт около 1283 тенге.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Качество стабильное, каждый раз радует. Қайта келеміз, ұнады отбасыға. Парковка правда маленькая. Қызметкерлер мейірімді, рахмет. Астана қаласында болдық біз.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Цена приятная для такого качества. Музыка чуть громковата была. Тамақ дәмді, ыстық келді бізге. Отбасымен келдік, қуанышты кеттік. Кезек 8 адамдай болды.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Меню разнообразное, вкус на высоте. Соуса могли бы положить побольше. Ыстық ыстығымен берді, ұнады. Счёт около 1639 тенге.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Счёт принесли быстро, без навязывания допов. Кофе могли подать теплее. Кезек қысқа болды, жылдам қызмет көрсетті. Павлодар қаласында болдық біз.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Интерьер красивый, внутри очень чисто. Парковка правда маленькая. Отбасымен келдік, қуанышты кеттік. Дәмі күшті, тағы да келеміз. Счёт около 1995 тенге.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Зашли с коллегами, всем понравилось. Аспаз керемет, ұсынамын достарыма. Музыка чуть громковата была. Бағасы қолжетімді, көлемі жеткілікті. В Өскемен были на прошлой неделе.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
"Обслуживание вежливое, официант внимательный. Кофе могли подать теплее. Қайта келеміз, ұнады отбасыға. Счёт около 2351 тенге.",mixed,positive,synthetic,split_dominant_v2,batch_02_split_dominant,
