text,rating,city,category,place_id,place_name,review_id,date_created,source,language
"Үміт деген қыз өте пысык және жылы карсы алды, внимательный, Обслуживание супер.",5,astana,шаурма,70000001040604576,,232544629,2026-03-30T01:39:39.22373+07:00,2gis,mixed
Қуаныш деген жігіттің қызметіне риза болдым молодец ,5,astana,шаурма,70000001040604576,,232539948,2026-03-30T01:07:16.746471+07:00,2gis,mixed
Тамактары кушти екенАрайлым офф прям кушти уакытында заказдарымызды әкеліп берді,5,astana,шаурма,70000001040604576,,232539383,2026-03-30T01:03:55.070526+07:00,2gis,mixed
Куаныш отте Жаксы бала екен бизге коп комек берды шашлык Оте дамди болды енды сиздерге жиі келип турам,5,astana,шаурма,70000001040604576,,232534886,2026-03-30T00:35:07.085781+07:00,2gis,mixed
Бүгин биз мико кафесіңе бардык тамак оте дәмді болды рахмет саган Қуаныш,5,astana,шаурма,70000001040604576,,232533049,2026-03-30T00:23:18.3464+07:00,2gis,mixed
"Балкантау 129 мекен жайындагы Мико кафесиндеги Куаныш деген официантка улкен рахмет! Обслуживание 100%. Тамактарыда дамди , салттарыда. Конак кутуге ынгайлы, жайлы кафе. Диджей бала молодец, музыкаларыда казакша.",5,astana,шаурма,70000001040604576,,231956021,2026-03-27T13:19:03.014645+07:00,2gis,mixed
Самый лучший в астане да что там во всем Казахстане нет официанка лучше чем үміт,5,astana,шаурма,70000001040604576,,231790334,2026-03-26T17:26:06.171255+07:00,2gis,mixed
Үміт ең керемет официант ,5,astana,шаурма,70000001040604576,,231789919,2026-03-26T17:24:23.68897+07:00,2gis,mixed
"Все понравилось . Заехали с семьей были накормлены от души . Спасибо Қуанышу работает быстро, вежливо .",5,astana,шаурма,70000001040604576,,231141003,2026-03-24T00:51:32.432005+07:00,2gis,mixed
Тамақтары зор саветвую келуге ,5,astana,шаурма,70000001040604576,,231136140,2026-03-24T00:19:44.3679+07:00,2gis,mixed
Керемет кеш болды официантка Амина ерекше ракмет,5,astana,шаурма,70000001040604576,,231135768,2026-03-24T00:17:27.349764+07:00,2gis,mixed
Тамактары зор екен Айбын офицант красавчик,5,astana,шаурма,70000001040604576,,231135097,2026-03-24T00:13:14.598679+07:00,2gis,mixed
"Офицантка Үміт лучшая ,всегда бізге обслуживание жасайды прям ",5,astana,шаурма,70000001040604576,,230709072,2026-03-21T23:17:27.958189+07:00,2gis,mixed
"Тамақтары дәмді, шашлык  Астанада наконец то нормальный шашлык жедік неше жылда  официант қыз Күнсұлуға рақмет Көп күттірмей барлық тағамды тез-тез әкеліп берді",5,astana,шаурма,70000001018123678,,247633625,2026-06-04T22:22:06.457591+07:00,2gis,mixed
"тамактары дамди, дархан официант хорошо обслужил",5,astana,шаурма,70000001018123678,,246552746,2026-06-01T00:06:52.731834+07:00,2gis,mixed
"Были с семьей в Турфане, кухня в целом нормальная, шашлыки баранина мясо твердоватое, қуырдақ не очень, салаты вкусные, обслуживание хорошее",4,astana,шаурма,70000001018123678,,244382082,2026-05-23T14:18:36.01875+07:00,2gis,mixed
"менюға тағы да турецкий, шығыс тағамдарын қосса күшті болушы еді",5,astana,шаурма,70000001018123678,,243073847,2026-05-17T13:55:46.472238+07:00,2gis,mixed
Самый лучший ресторан  ішкі атмосфера өте күшті  тамақтары өте дәмді официанттары топ күшті екен ,5,astana,шаурма,70000001018123678,,242691734,2026-05-15T17:36:14.834214+07:00,2gis,mixed
"Еда самая вкусная в Астане. Благодарим поваров кафе! Респект!!! Просто все вкусно, и лагманы, манты, гөшнан, салаты…Процветания Вам!",5,astana,шаурма,70000001018123678,,242569579,2026-05-14T23:42:29.940736+07:00,2gis,mixed
"Кайрат (офиц или старш офиц или админ блмедм) ноо шауып жугирип жур. Плед акелип, оте мадениетти сойлесип, клиенттермен тил табыса алады екен. ",5,astana,шаурма,70000001018123678,,240613010,2026-05-05T22:55:36.780123+07:00,2gis,mixed
"Официант Қуаныш обслуживаниясы жақсы Өте көңілді сыпайы. Прям во время алып келді заказды) Турфан тағамдары дәмді , восточный кухнясы кереметотбасымызбен барып қайттық
керемет кеш болды Алдағы уақытта тағы барып тұратын боламыз)
Рақмет көп көп Турфан ұжымына алғыс білдіреміз",5,astana,шаурма,70000001018123678,,240430467,2026-05-05T02:04:22.813059+07:00,2gis,mixed
Это самая лучшая Восточная кухня. Когда приезжаю в Астану всегда захожу сюда чтобы поесть лучший лагман. Всё очень вкусно не пожалеете. Официанту Ерлан үлкен Рақмет.,5,astana,шаурма,70000001018123678,,238938594,2026-04-28T19:17:19.278685+07:00,2gis,mixed
"Тамақтары өте дәмді ,әрі жылдам ,
Аят офицантқа рахмет ,обслуживание керемет!",5,astana,шаурма,70000001018123678,,237970282,2026-04-23T22:23:05.559844+07:00,2gis,mixed
оте мыкты ресторан сапасы бари унады кушти советую баруга,5,astana,шаурма,70000001018123678,,237454296,2026-04-21T16:24:39.819157+07:00,2gis,mixed
"Лола официант қызға рақмет, қызмет көрсетуі керемет деңгейде, 10/10",5,astana,шаурма,70000001018123678,,237150238,2026-04-20T01:03:13.884016+07:00,2gis,mixed
"Өте керемет дәмхана , тамақтарының дәмдері тіл үйіретін өте керемет дәмді , орналасқан жері де жақсы (доступно) , оның ішінде даяшы Айзере есімді қарындасыма үлкен алғыс білдіремін , Кеңес беремін келіп тамақтануларыңызға, Рахмет !

Қолдың құрты бар если что - 3000тг/кг ",5,astana,шаурма,70000001018123678,,236937577,2026-04-18T23:24:26.850882+07:00,2gis,mixed
