text,language,label,lingua_label
"Жақсы, энергия өндірісі артса елдің дамуына септігі тиеді",kaz,,mixed
"Алмаз Джумакеев тәжірибесі бар, жақсы тағайындау сияқты",kaz,,mixed
"школа дұрыс шешім қабылдады, балалар үйден қауіпсіз оқыса жақсы",kaz,,mixed
"все эти игры с танкерами и ракетами просто нервишки портят, надеюсь скоро уляжется бәрі",mixed,,mixed
"жақсы, қауіпсіздік бірінші, билет қайтару мүмкіндігі бар екені дұрыс",kaz,,mixed
"Низкий поклон, Вам, Касымжомарт Тоқаев! Я горжусь Вами!",kaz,,mixed
"дұрыс уақытында эвакуация жасап, халықты аман алып шыққан жақсы",kaz,,mixed
"Поддержка правильного учёта транспорта — это шаг к безопасности на дорогах, қозғап жатқанның өзі жақсы",mixed,,mixed
"Жақсы бастама, әйелдерге бизнес ашуға үлкен көмек болады",kaz,,mixed
"информация нақты қаралып жатыр, тыныштық керек",kaz,,mixed
"МЧС уақтылы көмектесіп, балаға шұғыл көмек көрсеткені жақсы",kaz,,mixed
"космос керемет ғой, адамға шабыт береді әрдайым",kaz,,mixed
"круто, Адилет нақты жақсы шықты, осылай жалғастырса елге абырой болады",kaz,,mixed
"круто, еліміздің атын әлемге танытты екен",kaz,,mixed
"Молодец, гордость для страны видно, спорт саласына көңіл бөлініп жатыр",kaz,,mixed
"Токаев дұрыс жасап, ел арасындағы достықты нығайту керек",kaz,,mixed
"Анна Данилина классно стартовала, Қазақстанның абыройын асырған дұрыс",kaz,,mixed
"Токаев дұрыс айтты, отбасы мен елдің болашағы үшін маңызды іс болып жатыр",kaz,,mixed
"круто, осындай істер жасалып жатса, халыққа жақсы болады",kaz,,mixed
"Бәрі өз орнына келер, процесс жүріп жатыр ғо.",kaz,,mixed
"нацбанк дұрыс бақылауда ұстап жатыр, әлі тұрақсыздық бар сияқты",kaz,,mixed
"Қарап тұрсаң, экономикада қимыл бар сияқты ғо. Кәсіпорындар кредитті алып жатыр, даму жүріп жатқандай. Базалық ставка жоғары болса да, бизнес тоқтап қалмаған. Ал халықтың несиесіне қатысты шаралар дұрыс сияқты, қарыз көбейіп кетпесін деп.",kaz,,mixed
"Срок продления — это правильно, экономикаға сәттілік болсын",mixed,,mixed
"Рост цен на нефть даст толчок экономике, но ситуация мұқият бақылауда болу керек",kaz,,mixed
"Нефть қымбаттап, қаржы түсімі көбейеді, бірақ бәрі бірдей емес әлі",kaz,,mixed
"да, Дуров жаман сөз айтқан соң жауап қайтарды ғой",kaz,,mixed
"Жақсы шешім, экспорт дамып, шаруаларға оң әсері болады",kaz,,mixed
"Жақсы, компания заңға сай әрекет етіп жатыр деген сенім бар",kaz,,mixed
"Қарап жатыр ғо, процесс жүріп жатыр сияқты. Сабыр, бәрін қолға алып жатыр.",kaz,,mixed
"крутая идея, что через цветы показывают наших әйелдердің тарихын",ru,,mixed
"Телефон арқылы сөйлесіп, жағдайды бірге бақылап жатқаны жақсы, тыныштыққа үміт бар",kaz,,mixed
Біздің елде бомбоубежище жоқ,kaz,,mixed
Розкіде жүргенде және эмигровый текендер келіп жатырмекен?,kaz,,mixed
