text,language,label,label_source,seed_id,batch
"Шебер кешікті, жұмысты нашар істеді. Грубый тон, как будто одолжение делают. Баға 8012 теңге шамасында болды.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Грубый тон, как будто одолжение делают. Шебер кешікті, жұмысты нашар істеді. Үн-тоны қатал, қиындықпен қызмет көрсетті. Тапсырыс 41 минутта дайын болды.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Гигиена нашар, жағымсыз болды бізге. Грубый тон, как будто одолжение делают. Енді келмеймін.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Кезек қозғалмайды, уақыт кетті босқа. Обещали одно, по факту совсем другое. Цены завышены при слабом качестве. В Ақтөбе заходили в субботу.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Кезек ұзақ, персонал телефонмен айналысады. Санитария под вопросом, стол липкий был. Блюдо не соответствует меню, разочарован полностью. Ждали примерно 14 минут.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Никто не отвечает на звонки, безответственность. Жай-күйі нашар, қайта келмеймін. Счёт вышел около 8834 тенге.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Санитария под вопросом, стол липкий был. Кезек ұзақ, персонал телефонмен айналысады. Заказ оформили около 31 минут.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Грязно и шумно, комфорт нулевой. Организация хаос, никто ничего не знает. Қызметкерлер ашулы, сұраққа жауап жоқ. Атырау қаласынан келдік бүгін.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Официант грубый, заказ перепутали два раза. Мәзірдегі суретке ұқсамайды, разочарованмын. Порция кішкентай, бағасы қымбат сияқты. Больше не приду сюда.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Еда холодная, ждали больше сорока минут. Кассир дөрекі сөйледі, енді келмейміз. Вкус пресный, соуса почти не положили. В Алматы заходили в четверг.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Грубый тон, как будто одолжение делают. Цену в конце накрутили, обман чувствуется. Шебер кешікті, жұмысты нашар істеді. Счёт вышел около 1978 тенге.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Жай-күйі нашар, қайта келмеймін. Персонал раздражённый, вопросы раздражают их. Тапсырыс 57 минутта дайын болды.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Жазылуды бұзды, ешкім хабарламады. Грубый тон, как будто одолжение делают. Бір сағаттан астам күттік, түсіндірмеді ешкім. Енді келмеймін.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Порция кішкентай, бағасы қымбат сияқты. Очередь огромная, а персонал болтает в телефоне. Ұнамады бізге.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Жазылуды бұзды, ешкім хабарламады. На ресепшене хамили, вопросы игнорировали. Счёт вышел около 2800 тенге.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
"Качество ужасное, переделывать пришлось. Гигиена нашар, жағымсыз болды бізге. В Петропавл заходили в вторник.",mixed,negative,synthetic,clear_mixed_v2,batch_01_clear_mixed
